""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0CZ02130	97.2803673029591	-1.54047664817008	0.214800321073657	-7.17166827530878	7.40892937532739e-13	1.07820340720316e-11	S_eubayanus	SPGP0CZ02130	XP_018221033.1	A0A0L8RFW3	A0A0L8RFW3_SACEU	DI49_3369				DI49_3369	AUR1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	401		inositol phosphoceramide metabolic process [GO:0006673]; sphingolipid biosynthetic process [GO:0030148]	inositol phosphoceramide synthase activity [GO:0045140]	inositol phosphoceramide synthase complex [GO:0070916]; integral component of membrane [GO:0016021]													"TRANSMEM 45..63;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 70..103;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 150..172;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 179..198;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 263..286;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ02150	9.89540226616537	-1.65092136925517	0.507462748091364	-3.25328583322521	0.00114078682660078	0.00380715459177242	S_eubayanus	SPGP0CZ02150	XP_018221035.1	A0A0L8RG14	A0A0L8RG14_SACEU	DI49_3371				DI49_3371	DID4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	151		ATP export [GO:1904669]; intralumenal vesicle formation [GO:0070676]; protein retention in Golgi apparatus [GO:0045053]; protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]		cell [GO:0005623]; ESCRT III complex [GO:0000815]																
SPGP0CZ02160	560.213630565106	-1.31314278208988	0.132561130712155	-9.90594131956569	3.9225855164482e-23	1.30861417897104e-21	S_eubayanus	SPGP0CZ02160	XP_018221036.1	A0A0L8RFU0	A0A0L8RFU0_SACEU	DI49_3372				DI49_3372	Adenylyl-sulfate kinase (EC 2.7.1.25)	unreviewed	Saccharomyces eubayanus (Yeast)	202	2.7.1.25	hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin) [GO:0019379]; sulfur amino acid metabolic process [GO:0000096]	adenylylsulfate kinase activity [GO:0004020]; ATP binding [GO:0005524]		FUNCTION: Catalyzes the synthesis of activated sulfate. {ECO:0000256|RuleBase:RU004347}.	CATALYTIC ACTIVITY: Reaction=adenosine 5'-phosphosulfate + ATP = 3'-phosphoadenylyl sulfate + ADP + H(+); Xref=Rhea:RHEA:24152, ChEBI:CHEBI:15378, ChEBI:CHEBI:30616, ChEBI:CHEBI:58243, ChEBI:CHEBI:58339, ChEBI:CHEBI:456216; EC=2.7.1.25; Evidence={ECO:0000256|RuleBase:RU004347};					PATHWAY: Sulfur metabolism; hydrogen sulfide biosynthesis; sulfite from sulfate: step 2/3. {ECO:0000256|RuleBase:RU004347}.									
SPGP0CZ02170	1487.55337564082	-1.64116794394544	0.1358474006378	-12.0809668513361	1.33144838993542e-33	9.25106358751369e-32	S_eubayanus	SPGP0CZ02170	XP_018221037.1	A0A0L8RFU6	A0A0L8RFU6_SACEU	DI49_3373				DI49_3373	VPS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	701		actin cytoskeleton organization [GO:0030036]; endocytosis [GO:0006897]; lipid tube assembly [GO:0060988]; peroxisome fission [GO:0016559]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	actin cortical patch [GO:0030479]; cell [GO:0005623]; fungal-type vacuole membrane [GO:0000329]; late endosome [GO:0005770]; peroxisome [GO:0005777]																
SPGP0CZ02190	82.8206607622304	-1.32928428472991	0.245414483138993	-5.41648670334203	6.07815085250111e-08	4.48269688970173e-07	S_eubayanus	SPGP0CZ02190	XP_018221039.1	A0A0L8RGJ2	A0A0L8RGJ2_SACEU	DI49_3375				DI49_3375	OSH6-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	448		endocytosis [GO:0006897]; exocytosis [GO:0006887]; maintenance of cell polarity [GO:0030011]; piecemeal microautophagy of the nucleus [GO:0034727]; sterol homeostasis [GO:0055092]; sterol metabolic process [GO:0016125]	phosphatidic acid binding [GO:0070300]; phosphatidylinositol-3,4-bisphosphate binding [GO:0043325]; phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]; phosphatidylinositol-4-phosphate binding [GO:0070273]; phosphatidylinositol-5-phosphate binding [GO:0010314]; phosphatidylserine binding [GO:0001786]; phospholipid transporter activity [GO:0005548]; sterol transfer activity [GO:0120015]	cortical endoplasmic reticulum [GO:0032541]; extrinsic component of membrane [GO:0019898]																
SPGP0CZ02310	1528.14109544895	-1.99472609578289	0.120331853860997	-16.5768749651869	1.02417999454711e-61	3.26360252745166e-59	S_eubayanus	SPGP0CZ02310	XP_018221051.1	A0A0L8RFV5	A0A0L8RFV5_SACEU	DI49_3388				DI49_3388	MICOS complex subunit MIC60 (Mitofilin)	unreviewed	Saccharomyces eubayanus (Yeast)	539		cristae formation [GO:0042407]; protein import into mitochondrial intermembrane space [GO:0045041]		MICOS complex [GO:0061617]; mitochondrial crista [GO:0030061]; mitochondrial crista junction [GO:0044284]	FUNCTION: Component of the MICOS complex, a large protein complex of the mitochondrial inner membrane that plays crucial roles in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane. {ECO:0000256|RuleBase:RU363000}.										SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU363000, ECO:0000256|SAAS:SAAS00947313}; Single-pass membrane protein {ECO:0000256|RuleBase:RU363000, ECO:0000256|SAAS:SAAS00947313}.		"TRANSMEM 37..55;  /note=""Helical"";  /evidence=""ECO:0000256|RuleBase:RU363000"""	SUBUNIT: Component of the mitochondrial contact site and cristae organizing system (MICOS) complex. {ECO:0000256|RuleBase:RU363000, ECO:0000256|SAAS:SAAS00947315}.		
SPGP0CZ02520	285.294479753483	1.01635103336978	0.141402729421194	7.18763377149811	6.5923802000334e-13	9.68524410628119e-12	S_eubayanus	SPGP0CZ02520	XP_018221072.1	A0A0L8RFY0	A0A0L8RFY0_SACEU	DI49_3411				DI49_3411	GAP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	601			beta-alanine transmembrane transporter activity [GO:0001761]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-proline transmembrane transporter activity [GO:0015193]; polyamine transmembrane transporter activity [GO:0015203]	COPII-coated ER to Golgi transport vesicle [GO:0030134]; fungal-type vacuole lumen [GO:0000328]; integral component of plasma membrane [GO:0005887]; multivesicular body [GO:0005771]													"TRANSMEM 132..154;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 175..196;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 202..221;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 230..250;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 322..341;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 348..370;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 376..401;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 422..440;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 452..473;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 494..516;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 528..545;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ02550	38.9801693383633	-1.18202731993559	0.281425261201452	-4.20014647899522	2.66742354997956e-05	0.000124117125001818	S_eubayanus	SPGP0CZ02550	XP_018221075.1	A0A0L8RG52	A0A0L8RG52_SACEU	DI49_3415				DI49_3415	SHB17-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	271		ribose phosphate biosynthetic process [GO:0046390]	sedoheptulose-bisphosphatase activity [GO:0050278]																	
SPGP0CZ02560	3197.62393976035	1.06792617150913	0.167724673630978	6.36713816989592	1.92587675780813e-10	2.07533095462211e-09	S_eubayanus	SPGP0CZ02560	XP_018221076.1	A0A0L8RFX9	A0A0L8RFX9_SACEU	DI49_3416				DI49_3416	UIP5-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	440				integral component of membrane [GO:0016021]; nuclear envelope [GO:0005635]													"TRANSMEM 393..416;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ02690	45.9694128864391	1.37207346346193	0.235918100075077	5.81588891664223	6.03125100971285e-09	5.26793861821894e-08	S_eubayanus	SPGP0CZ02690	XP_018221089.1	A0A0L8RGN8	A0A0L8RGN8_SACEU	DI49_3429				DI49_3429	GLG1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	559		glycogen biosynthetic process [GO:0005978]	glycogenin glucosyltransferase activity [GO:0008466]																	
SPGP0CZ02710	1925.04906889632	-1.04207698225365	0.13699100799209	-7.60690060995699	2.80747040495238e-14	4.83125400598975e-13	S_eubayanus	SPGP0CZ02710	XP_018221091.1	A0A0L8RFZ3	A0A0L8RFZ3_SACEU	DI49_3431				DI49_3431	UTP30-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	274		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]		90S preribosome [GO:0030686]; nucleolus [GO:0005730]																
SPGP0CZ02840	368.041958161334	-1.42738171317612	0.172635644041127	-8.26817498265931	1.36025149260138e-16	2.87644943778704e-15	S_eubayanus	SPGP0CZ02840	XP_018221103.1	A0A0L8RG25	A0A0L8RG25_SACEU	DI49_3444				DI49_3444	AIM29-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	155																				
SPGP0CZ02890	2233.98202886351	-2.23120973023754	0.292796229697446	-7.62034993600534	2.52988924450206e-14	4.37803492667482e-13	S_eubayanus	SPGP0CZ02890	XP_018221108.1	A0A0L8RG30	A0A0L8RG30_SACEU	DI49_3449				DI49_3449	TRZ1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	838		mitochondrial tRNA 3'-end processing [GO:1990180]	3'-tRNA processing endoribonuclease activity [GO:0042781]	mitochondrion [GO:0005739]; nucleus [GO:0005634]																
SPGP0CZ02980	1694.43446904488	1.0517487601206	0.0888475816220584	11.8376745986689	2.49268715241575e-32	1.6108337045786e-30	S_eubayanus	SPGP0CZ02980	XP_018221117.1	A0A0L8RG19	A0A0L8RG19_SACEU	DI49_3458				DI49_3458	TVP38-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	337		mitotic spindle elongation [GO:0000022]; vesicle-mediated transport [GO:0016192]		integral component of Golgi membrane [GO:0030173]													"TRANSMEM 92..115;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 136..158;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 170..191;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 253..270;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 290..309;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ03050	16252.1192827753	1.49720538175807	0.204647686467915	7.31601420763093	2.55444629578961e-13	3.9342730365653e-12	S_eubayanus	SPGP0CZ03050	XP_018221123.1	A0A0L8RG46	A0A0L8RG46_SACEU	DI49_3464				DI49_3464	MLP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1885		negative regulation of protein import into nucleus during spindle assembly checkpoint [GO:1901925]; nuclear retention of unspliced pre-mRNA at the site of transcription [GO:0071048]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]; protein localization to nuclear pore [GO:0090204]; telomere tethering at nuclear periphery [GO:0034398]; transcriptional activation by promoter-terminator looping [GO:0090203]	ribonucleoprotein complex binding [GO:0043021]	nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]; spindle pole body [GO:0005816]																
SPGP0CZ03110	12.3568669365913	1.15240305821417	0.475947232420238	2.42128324258572	0.0154658214434444	0.0374723796431227	S_eubayanus	SPGP0CZ03110	XP_018221129.1	A0A0L8RGR7	A0A0L8RGR7_SACEU	DI49_3470				DI49_3470	SKG1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	358		fungal-type cell wall organization [GO:0031505]		cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; integral component of membrane [GO:0016021]													"TRANSMEM 6..31;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ03120	165.02404058559	-1.35074671857695	0.262038330095178	-5.15476769404816	2.53945547704395e-07	1.70545843483744e-06	S_eubayanus	SPGP0CZ03120	XP_018221130.1	A0A0L8RGB0	A0A0L8RGB0_SACEU	DI49_3471				DI49_3471	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	651		chromatin silencing at silent mating-type cassette [GO:0030466]; establishment of chromatin silencing [GO:0006343]	chromatin binding [GO:0003682]	chromatin silencing complex [GO:0005677]																
SPGP0CZ03130	11.6042653546173	-3.08994821749442	0.575277782482638	-5.37122814679129	7.82021939317825e-08	5.69028719782364e-07	
SPGP0DB00100	98.8948571894881	-1.68736496516362	0.266584775008088	-6.32956238822126	2.45857472165873e-10	2.62655364194778e-09	S_cerevisiae	SPGP0DB00100	P39112	P39112	DSS1_YEAST	DSS1 MSU1 YMR287C YM8021.13C	DSS1	MSU1	YMR287C	YM8021.13C	Exoribonuclease II, mitochondrial (RNase II) (Ribonuclease II) (EC 3.1.13.1) (Deletion of SUV3 suppressor 1) (Mitochondrial biogenesis protein MSU1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	969	3.1.13.1	mitochondrial RNA catabolic process [GO:0000957]	3'-5'-exoribonuclease activity [GO:0000175]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]	exosome (RNase complex) [GO:0000178]; mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	FUNCTION: Essential for mitochondrial biogenesis.; FUNCTION: Required for intron-independent turnover and processing of mitochondrial RNA. Participates in 3' mtRNA processing where it hydrolyzes single-stranded RNA or partially double-stranded RNA with 3' single-stranded tails.	CATALYTIC ACTIVITY: Reaction=Exonucleolytic cleavage in the 3'- to 5'-direction to yield nucleoside 5'-phosphates.; EC=3.1.13.1;									SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14576278}.			SUBUNIT: MSU1 and SUV3 are the two components of the mitochondrial degradosome (mtEXO). {ECO:0000269|PubMed:12426313}.		
SPGP0DB00390	316.519645816194	1.12957140278995	0.203672773186116	5.54601081489546	2.92260755652866e-08	2.26196117503194e-07	S_cerevisiae	SPGP0DB00390	Q04847	Q04847	ROY1_YEAST	ROY1 YMR258C YM9920.12C	ROY1		YMR258C	YM9920.12C	Non-SCF-type F-box protein ROY1 (Repressor of YPT52)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	553		endocytosis [GO:0006897]; negative regulation of GTPase activity [GO:0034260]; protein targeting to vacuole [GO:0006623]	GTPase inhibitor activity [GO:0005095]	cytoplasm [GO:0005737]; cytoplasmic vesicle membrane [GO:0030659]; endoplasmic reticulum [GO:0005783]; nucleus [GO:0005634]	FUNCTION: Non-SCF-type F-box protein involved in the endocytic with the vacuolar sorting pathway. Acts as a repressor of YPT52 by inhibiting the formation of active, GTP-bound, YPT52. Involved in the defense mechanism against methylmercury toxicity. {ECO:0000269|PubMed:19652464, ECO:0000269|PubMed:21389113}.										SUBCELLULAR LOCATION: Cytoplasm. Nucleus. Cytoplasmic vesicle membrane; Peripheral membrane protein.			SUBUNIT: Interacts with SKP1 and YPT32; SKP1 is required for the interaction with YPT32. {ECO:0000269|PubMed:19652464, ECO:0000269|PubMed:19882662, ECO:0000269|PubMed:21389113}.	P52286; P36018	
SPGP0DB00400	211.843916912962	-1.21932364717869	0.188148083951428	-6.48065939110744	9.13226219362137e-11	1.02540990195936e-09	S_cerevisiae	SPGP0DB00400	P08468	P08468	PT111_YEAST	PET111 YMR257C YM9920.11C	PET111		YMR257C	YM9920.11C	Protein PET111, mitochondrial	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	800		mitochondrial respiratory chain complex IV assembly [GO:0033617]; positive regulation of mitochondrial translation [GO:0070131]	translation regulator activity [GO:0045182]	mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	FUNCTION: Required for translation of the mitochondrial gene for cytochrome c oxidase subunit II (COX2).										SUBCELLULAR LOCATION: Mitochondrion matrix.					
SPGP0DB00410	35.6375649645159	-1.90413670477299	0.293292902202791	-6.49226998155047	8.45525563842319e-11	9.52866065300838e-10	S_cerevisiae	SPGP0DB00410	P10174	P10174	COX7_YEAST	COX7 YMR256C YM9920.10C	COX7		YMR256C	YM9920.10C	Cytochrome c oxidase subunit 7, mitochondrial (Cytochrome c oxidase polypeptide VII)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	60		mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]	cytochrome-c oxidase activity [GO:0004129]	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex IV [GO:0005751]; mitochondrion [GO:0005739]	FUNCTION: Component of the cytochrome c oxidase, the last enzyme in the mitochondrial electron transport chain which drives oxidative phosphorylation. The respiratory chain contains 3 multisubunit complexes succinate dehydrogenase (complex II, CII), ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII) and cytochrome c oxidase (complex IV, CIV), that cooperate to transfer electrons derived from NADH and succinate to molecular oxygen, creating an electrochemical gradient over the inner membrane that drives transmembrane transport and the ATP synthase. Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Electrons originating from reduced cytochrome c in the intermembrane space (IMS) are transferred via the dinuclear copper A center (CU(A)) of COX2 and heme A of COX1 to the active site in COX1, a binuclear center (BNC) formed by heme A3 and copper B (CU(B)). The BNC reduces molecular oxygen to 2 water molecules using 4 electrons from cytochrome c in the IMS and 4 protons from the mitochondrial matrix. {ECO:0000305|PubMed:30598554}.						PATHWAY: Energy metabolism; oxidative phosphorylation.				SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:30598554}; Single-pass membrane protein {ECO:0000269|PubMed:30598554}.		"TRANSMEM 30..53;  /note=""Helical"";  /evidence=""ECO:0000269|PubMed:30598554"""	SUBUNIT: Component of the cytochrome c oxidase (complex IV, CIV), a multisubunit enzyme composed of 12 subunits. The complex is composed of a catalytic core of 3 subunits COX1, COX2 and COX3, encoded in the mitochondrial DNA, and 9 supernumerary subunits COX4, COX5A (or COX5B), COX6, COX7, COX8, COX9, COX12, COX13 and COX26, which are encoded in the nuclear genome (PubMed:7851399, PubMed:30598556, PubMed:30598554). The complex exists as a monomer or a dimer and forms supercomplexes (SCs) in the inner mitochondrial membrane with a dimer of ubiquinol-cytochrome c oxidoreductase (cytochrome b-c1 complex, complex III, CIII), resulting in 2 different assemblies (supercomplexes III(2)IV and III(2)IV(2)) (PubMed:10775262, PubMed:10764779, PubMed:30598556, PubMed:30598554). {ECO:0000269|PubMed:10764779, ECO:0000269|PubMed:10775262, ECO:0000269|PubMed:30598554, ECO:0000269|PubMed:30598556, ECO:0000269|PubMed:7851399}.		
SPGP0DB00420	11.5390308146238	-1.37135685401789	0.479078320702766	-2.86248989936809	0.00420326657656676	0.0121534375575887	S_cerevisiae	SPGP0DB00420	Q04839	Q04839	GFD1_YEAST	GFD1 YMR255W YM9920.09	GFD1		YMR255W	YM9920.09	mRNA transport factor GFD1 (Good for full DBP5 activity protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	188		mRNA export from nucleus [GO:0006406]	protein-containing complex binding [GO:0044877]	cytoplasm [GO:0005737]; nuclear membrane [GO:0031965]; nuclear pore [GO:0005643]	FUNCTION: High-copy suppressor of mutant alleles of ATP-dependent RNA helicase DBP5, which is involved in mRNA export from the nucleus. It may also play an important role in a late stage of NAB2-mRNA export. {ECO:0000269|PubMed:10523319, ECO:0000269|PubMed:10610322, ECO:0000269|PubMed:15208322}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10523319}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:10523319}. Nucleus membrane {ECO:0000269|PubMed:10523319}; Peripheral membrane protein {ECO:0000269|PubMed:10523319}; Cytoplasmic side {ECO:0000269|PubMed:10523319}.			SUBUNIT: Interacts with GLE1, NUP42, NAB2, ZDS1 and probably DBP5. Forms a complex with GLE1 and NAB2. {ECO:0000269|PubMed:10523319, ECO:0000269|PubMed:10610322, ECO:0000269|PubMed:15208322, ECO:0000269|PubMed:15619606}.	P20449; P32505; P50111	
SPGP0DB00450	7.34730227891908	-2.12241210101028	0.567126284744863	-3.74239769536533	0.000182272747177055	0.000721054133845534	S_cerevisiae	SPGP0DB00450	Q05827	Q05827	HOR7_YEAST	HOR7 YMR251W-A YMR251BW	HOR7		YMR251W-A	YMR251BW	Protein HOR7 (Protein A0.5)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	59		plasma membrane organization [GO:0007009]		cell periphery [GO:0071944]; endoplasmic reticulum [GO:0005783]; fungal-type vacuole [GO:0000324]; plasma membrane [GO:0005886]																
