LFC 13C	padj-value 13C	LFC 22C	padj-value 22C	LFC 30C	padj-value 30C	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
2.72072140196163	2.91878239464834e-72	2.59391577802396	4.44858730938207e-65	2.13963409534283	2.45215097826654e-45	S_cerevisiae	SPGP0DD00850	P40496	P40496	RT25_YEAST	RSM25 YIL093C	RSM25		YIL093C		37S ribosomal protein S25, mitochondrial (Mitochondrial small ribosomal subunit protein mS23)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	264		mitochondrial translation [GO:0032543]	structural constituent of ribosome [GO:0003735]	mitochondrial small ribosomal subunit [GO:0005763]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:25609543, ECO:0000305|PubMed:28154081}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:11278769, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:16823961}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial small ribosomal subunit (mt-SSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:11278769, ECO:0000269|PubMed:12392552, ECO:0000269|PubMed:28154081}.		
-1.25112628958385	0.00194906122583646	3.12989162103692	5.97759610715263e-20	1.8490563668143	2.07033987146743e-12	S_cerevisiae	SPGP0DD01180	P40525	P40525	RL34B_YEAST	RPL34B YIL052C	RPL34B		YIL052C		60S ribosomal protein L34-B (Large ribosomal subunit protein eL34-B)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	121		cytoplasmic translation [GO:0002181]; ribosome biogenesis [GO:0042254]	structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	FUNCTION: Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunnel in the LSU and interact with protein factors that function in enzymatic processing, targeting, and the membrane insertion of nascent chains at the exit of the ribosomal tunnel. {ECO:0000305|PubMed:22096102}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:22096102}.			SUBUNIT: Component of the large ribosomal subunit (LSU). Mature yeast ribosomes consist of a small (40S) and a large (60S) subunit. The 40S small subunit contains 1 molecule of ribosomal RNA (18S rRNA) and 33 different proteins (encoded by 57 genes). The large 60S subunit contains 3 rRNA molecules (25S, 5.8S and 5S rRNA) and 46 different proteins (encoded by 81 genes) (PubMed:9559554, PubMed:22096102). {ECO:0000269|PubMed:22096102, ECO:0000305|PubMed:9559554}.		
1.21642258610959	3.10046354304587e-08	2.06416154686457	7.32840348272578e-24	1.95131344941144	7.01501996380986e-20	S_cerevisiae	SPGP0DD01960	P32460	P32460	DCG1_YEAST	DCG1 YIR030C	DCG1		YIR030C		Protein DCG1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	244		nitrogen compound metabolic process [GO:0006807]																		
1.17488420855842	2.23340763782114e-05	1.34076174128547	5.02270180396462e-07	2.83104787933846	8.6455428821156e-23	S_cerevisiae	SPGP0DD02000	P38998	P38998	LYS1_YEAST	LYS1 YIR034C	LYS1		YIR034C		Saccharopine dehydrogenase [NAD(+), L-lysine-forming] (SDH) (EC 1.5.1.7) (Lysine--2-oxoglutarate reductase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	373	1.5.1.7	lysine biosynthetic process [GO:0009085]; lysine biosynthetic process via aminoadipic acid [GO:0019878]	mRNA binding [GO:0003729]; saccharopine dehydrogenase (NAD+, L-lysine-forming) activity [GO:0004754]; saccharopine dehydrogenase activity [GO:0004753]	cytoplasm [GO:0005737]; peroxisome [GO:0005777]	FUNCTION: Catalyzes the NAD(+)-dependent cleavage of saccharopine to L-lysine and 2-oxoglutarate, the final step in the alpha-aminoadipate (AAA) pathway for lysin biosynthesis. {ECO:0000269|PubMed:17002315, ECO:0000269|PubMed:4287986}.	CATALYTIC ACTIVITY: Reaction=H2O + L-saccharopine + NAD(+) = 2-oxoglutarate + H(+) + L-lysine + NADH; Xref=Rhea:RHEA:12440, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16810, ChEBI:CHEBI:32551, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945, ChEBI:CHEBI:57951; EC=1.5.1.7; Evidence={ECO:0000269|PubMed:17002315, ECO:0000269|PubMed:4287986, ECO:0000269|PubMed:4318475};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.089 mM for NADH (at pH 6.8 and 22 degrees Celsius) {ECO:0000269|PubMed:4318475}; KM=0.1 mM for NAD(+) (at pH 6.8 and 22 degrees Celsius) {ECO:0000269|PubMed:4318475}; KM=1.67 mM for saccharopine (at pH 6.8 and 22 degrees Celsius) {ECO:0000269|PubMed:4318475}; KM=0.55 mM for 2-oxoglutarate (at pH 6.8 and 22 degrees Celsius) {ECO:0000269|PubMed:4318475}; KM=2.0 mM for L-lysine (at pH 6.8 and 22 degrees Celsius) {ECO:0000269|PubMed:4318475}; KM=0.019 mM for NADH (at pH 7 and 25 degrees Celsius) {ECO:0000269|PubMed:17002315}; KM=0.9 mM for NAD(+) (at pH 7 and 25 degrees Celsius) {ECO:0000269|PubMed:17002315}; KM=6.7 mM for saccharopine (at pH 7 and 25 degrees Celsius) {ECO:0000269|PubMed:17002315}; KM=0.11 mM for 2-oxoglutarate (at pH 7 and 25 degrees Celsius) {ECO:0000269|PubMed:17002315}; KM=1.1 mM for L-lysine (at pH 7 and 25 degrees Celsius) {ECO:0000269|PubMed:17002315}; 	PATHWAY: Amino-acid biosynthesis; L-lysine biosynthesis via AAA pathway; L-lysine from L-alpha-aminoadipate (fungal route): step 3/3. {ECO:0000305|PubMed:4287986}.			BIOPHYSICOCHEMICAL PROPERTIES:  pH dependence: Optimum pH is 10 for the forward reaction, and 6.5-7 for the reverse reaction. {ECO:0000269|PubMed:4287986};	SUBCELLULAR LOCATION: Peroxisome {ECO:0000269|PubMed:10077615, ECO:0000269|PubMed:26928762, ECO:0000269|PubMed:28928432}.			SUBUNIT: Monomer. {ECO:0000269|PubMed:418069}.	P39940	
-1.76998884721527	5.95099050665985e-06	1.96489698386205	3.7231389521441e-12	1.18904270490016	2.91213738850129e-08	S_cerevisiae	SPGP0DE00110	P39708	P39708	DHE5_YEAST	GDH3 YAL062W FUN51	GDH3		YAL062W	FUN51	NADP-specific glutamate dehydrogenase 2 (NADP-GDH 2) (EC 1.4.1.4) (NADP-dependent glutamate dehydrogenase 2)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	457	1.4.1.4	glutamate biosynthetic process [GO:0006537]	glutamate dehydrogenase (NADP+) activity [GO:0004354]	cytosol [GO:0005829]; mitochondrion [GO:0005739]; nucleus [GO:0005634]		CATALYTIC ACTIVITY: Reaction=H2O + L-glutamate + NADP(+) = 2-oxoglutarate + H(+) + NADPH + NH4(+); Xref=Rhea:RHEA:11612, ChEBI:CHEBI:15377, ChEBI:CHEBI:15378, ChEBI:CHEBI:16810, ChEBI:CHEBI:28938, ChEBI:CHEBI:29985, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.4.1.4;												SUBUNIT: Homohexamer. {ECO:0000250}.		
2.21287727057543	1.0055868630013e-35	3.86334797554325	2.02241469943847e-104	1.79893121294049	1.64530576727112e-24	S_cerevisiae	SPGP0DE00130	P39714	P39714	BDH1_YEAST	BDH1 BDH YAL060W FUN49	BDH1	BDH	YAL060W	FUN49	(R,R)-butanediol dehydrogenase (EC 1.1.1.4)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	382	1.1.1.4	alcohol metabolic process [GO:0006066]; butanediol biosynthetic process [GO:0034079]	(R,R)-butanediol dehydrogenase activity [GO:0000721]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	FUNCTION: NAD-dependent (R,R)-butanediol dehydrogenase which catalyzes oxidation of (R,R)-butane-2,3-diol to (3R)-acetoin, of meso-butanediol to (3S)-acetoin, and reduction of acetoin. Allows the use of 2,3-butanediol as an aerobic carbon source. {ECO:0000269|PubMed:10938079}.	CATALYTIC ACTIVITY: Reaction=(R,R)-butane-2,3-diol + NAD(+) = (R)-acetoin + H(+) + NADH; Xref=Rhea:RHEA:24340, ChEBI:CHEBI:15378, ChEBI:CHEBI:15686, ChEBI:CHEBI:16982, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.4; Evidence={ECO:0000269|PubMed:10938079};		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000250};  Note=Binds 2 Zn(2+) ions per subunit. {ECO:0000250};		BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=14 mM for (R,R)-butane-2,3-diol {ECO:0000269|PubMed:10938079}; KM=65 mM for meso-butanediol {ECO:0000269|PubMed:10938079}; KM=57 mM for 1,2-Butanediol {ECO:0000269|PubMed:10938079}; KM=4.5 mM for (3R/3S)-acetoin {ECO:0000269|PubMed:10938079}; KM=0.55 mM for NAD {ECO:0000269|PubMed:10938079}; KM=0.055 mM for NADH {ECO:0000269|PubMed:10938079}; 					SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.			SUBUNIT: Homodimer.		
-1.65825616707819	1.30600389580319e-08	3.55874047697178	2.81100402746602e-38	2.83504992000753	3.22513705967505e-27	S_cerevisiae	SPGP0DE00180	Q01574	Q01574	ACS1_YEAST	ACS1 YAL054C FUN44	ACS1		YAL054C	FUN44	Acetyl-coenzyme A synthetase 1 (EC 6.2.1.1) (Acetate--CoA ligase 1) (Acyl-activating enzyme 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	713	6.2.1.1	acetate fermentation [GO:0019654]; acetyl-CoA biosynthetic process [GO:0006085]; acetyl-CoA biosynthetic process from acetate [GO:0019427]; histone acetylation [GO:0016573]	acetate-CoA ligase activity [GO:0003987]; acid-ammonia (or amide) ligase activity [GO:0016880]; AMP binding [GO:0016208]; ATP binding [GO:0005524]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; nucleus [GO:0005634]	FUNCTION: Catalyzes the production of acetyl-CoA. Provides the acetyl-CoA source for histone acetylation in the nucleus. 'Aerobic' isozyme of acetyl-coenzyme A synthetase, which supports growth on nonfermentable carbon sources such as glycerol and ethanol. May be required for assimilation of ethanol and acetate. {ECO:0000269|PubMed:16857587, ECO:0000269|PubMed:8910545}.	CATALYTIC ACTIVITY: Reaction=acetate + ATP + CoA = acetyl-CoA + AMP + diphosphate; Xref=Rhea:RHEA:23176, ChEBI:CHEBI:30089, ChEBI:CHEBI:30616, ChEBI:CHEBI:33019, ChEBI:CHEBI:57287, ChEBI:CHEBI:57288, ChEBI:CHEBI:456215; EC=6.2.1.1;				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=0.32 mM for acetate {ECO:0000269|PubMed:8910545}; KM=1.4 mM for ATP {ECO:0000269|PubMed:8910545}; Vmax=1.1 umol/min/mg enzyme {ECO:0000269|PubMed:8910545}; 					SUBCELLULAR LOCATION: Microsome {ECO:0000305}. Cytoplasm. Mitochondrion. Nucleus.					
4.39879535836673	1.0015644500002e-71	3.55022348902128	9.83895899616044e-46	1.37978200750757	8.47207267417754e-09	S_cerevisiae	SPGP0DE00260	P39726	P39726	GCSH_YEAST	GCV3 YAL044C FUN40	GCV3		YAL044C	FUN40	Glycine cleavage system H protein, mitochondrial (Glycine decarboxylase complex subunit H)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	170		glycine catabolic process [GO:0006546]; glycine decarboxylation via glycine cleavage system [GO:0019464]; one-carbon metabolic process [GO:0006730]; oxidation-reduction process [GO:0055114]; protein lipoylation [GO:0009249]		glycine cleavage complex [GO:0005960]; mitochondrion [GO:0005739]	FUNCTION: The glycine cleavage system (glycine decarboxylase complex) catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein (By similarity). {ECO:0000250, ECO:0000269|PubMed:9020168}.			COFACTOR: Name=(R)-lipoate; Xref=ChEBI:CHEBI:83088; Evidence={ECO:0000250};  Note=Binds 1 lipoyl cofactor covalently. {ECO:0000250};							SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}.			SUBUNIT: Component of the glycine decarboxylase complex (GDC), which is composed of four proteins: P, T, L and H.		
1.01299577259395	0.000118594538355669	-1.58516654719253	1.94737643996489e-10	-1.09014114744288	2.47220122188095e-05	S_eubayanus	SPGP0DN00890	XP_018223535.1	A0A0L8RMP5	A0A0L8RMP5_SACEU	DI49_0154				DI49_0154	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	80																				
-1.39697880096599	0.0424803111403518	1.88463162641042	0.0113940730427679	1.54941455737386	0.020156916339514	S_eubayanus	SPGP0DN01420	XP_018223589.1	A0A0L8RNJ1	A0A0L8RNJ1_SACEU	DI49_0212				DI49_0212	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	375				integral component of membrane [GO:0016021]													"TRANSMEM 12..30;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 45..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 81..104;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 124..148;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 214..235;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 241..259;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 271..291;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 311..331;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 343..366;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
5.72952649771777	3.14818331888889e-134	4.50640718187132	1.07515036287625e-88	1.30744002109477	2.30436291873927e-09	S_eubayanus	SPGP0DN01500	XP_018223597.1	A0A0L8RN61	A0A0L8RN61_SACEU	DI49_0220				DI49_0220	CIS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	197		autophagy of mitochondrion [GO:0000422]; late nucleophagy [GO:0044805]; piecemeal microautophagy of the nucleus [GO:0034727]		Atg1/ULK1 kinase complex [GO:1990316]; phagophore assembly site [GO:0000407]																
1.52600054463941	5.05324545674901e-11	2.97717825082672	2.08685210285428e-43	3.54364261840577	2.17475224849382e-64	S_eubayanus	SPGP0DN01670	XP_018223613.1	A0A0L8RP01	A0A0L8RP01_SACEU	DI49_0238				DI49_0238	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	201				integral component of membrane [GO:0016021]													"TRANSMEM 12..32;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
-1.01344853577027	0.038844368204496	1.98013397222541	2.81916889947277e-05	1.41678650023178	0.000985513967085654	S_eubayanus	SPGP0DN02210	XP_018223667.1	A0A0L8RNC6	A0A0L8RNC6_SACEU	DI49_0296				DI49_0296	TVP15-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	143		vesicle-mediated transport [GO:0016192]	identical protein binding [GO:0042802]	integral component of Golgi membrane [GO:0030173]													"TRANSMEM 35..56;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 68..89;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 95..113;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
-2.20230176082142	0.000605668373547498	1.99081617872481	8.95414221315663e-05	1.22978263234803	0.00958676549151607	S_eubayanus	SPGP0DN03290	XP_018223772.1	A0A0L8RNP0	A0A0L8RNP0_SACEU	DI49_0404				DI49_0404	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	419		response to oxidative stress [GO:0006979]																		
-1.27660217059355	0.00844252893903922	1.23045987471711	0.00347323770844951	1.27509252461253	0.00178268921610739	S_eubayanus	SPGP0DN03790	XP_018223821.1	A0A0L8RNQ7	A0A0L8RNQ7_SACEU	DI49_0455				DI49_0455	MTH1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	433		glucose transmembrane transport [GO:1904659]; signal transduction [GO:0007165]																		
-1.4698391478588	0.000152259893450435	-1.01944747100056	0.0252610709012139	-1.27938260511701	0.000801380891672971	S. pastorianus	SPGP0K00100
-1.10353587944273	6.51151324162385e-08	-3.2448994128288	5.98499375833064e-58	-2.1733654889051	2.47530561843695e-28	S_cerevisiae	SPGP0K00210	Q12068	Q12068	GRE2_YEAST	GRE2 YOL151W	GRE2		YOL151W		NADPH-dependent methylglyoxal reductase GRE2 (EC 1.1.1.283) (3-methylbutanal reductase) (EC 1.1.1.265) (Genes de respuesta a estres protein 2) (Isovaleraldehyde reductase)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	342	1.1.1.283; 1.1.1.265	ergosterol metabolic process [GO:0008204]; filamentous growth [GO:0030447]; steroid biosynthetic process [GO:0006694]	3-beta-hydroxy-delta5-steroid dehydrogenase activity [GO:0003854]; 3-methylbutanol:NAD(P) oxidoreductase activity [GO:0046568]; methylglyoxal reductase (NADPH-dependent) activity [GO:0043892]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Catalyzes the irreversible reduction of the cytotoxic compound methylglyoxal (MG, 2-oxopropanal) to (S)-lactaldehyde as an alternative to detoxification of MG by glyoxalase I GLO1. MG is synthesized via a bypath of glycolysis from dihydroxyacetone phosphate and is believed to play a role in cell cycle regulation and stress adaptation. Also catalyzes the reduction of 3-methylbutanal to 3-methylbutanol. Acts as a suppressor of 3-methylbutanol-induced filamentation by modulating the levels of 3-methylbutanal, the signal to which cells respond by filamentation. Also involved in ergosterol metabolism. {ECO:0000269|PubMed:12722185, ECO:0000269|PubMed:16598690, ECO:0000269|PubMed:16999827, ECO:0000269|PubMed:3896793}.	CATALYTIC ACTIVITY: Reaction=(S)-lactaldehyde + NADP(+) = H(+) + methylglyoxal + NADPH; Xref=Rhea:RHEA:21748, ChEBI:CHEBI:15378, ChEBI:CHEBI:17158, ChEBI:CHEBI:18041, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.1.1.283; Evidence={ECO:0000269|PubMed:12722185, ECO:0000269|PubMed:16999827, ECO:0000269|PubMed:3896793}; CATALYTIC ACTIVITY: Reaction=3-methylbutanol + NADP(+) = 3-methylbutanal + H(+) + NADPH; Xref=Rhea:RHEA:18525, ChEBI:CHEBI:15378, ChEBI:CHEBI:15837, ChEBI:CHEBI:16638, ChEBI:CHEBI:57783, ChEBI:CHEBI:58349; EC=1.1.1.265; Evidence={ECO:0000269|PubMed:16999827}; CATALYTIC ACTIVITY: Reaction=3-methylbutanol + NAD(+) = 3-methylbutanal + H(+) + NADH; Xref=Rhea:RHEA:18529, ChEBI:CHEBI:15378, ChEBI:CHEBI:15837, ChEBI:CHEBI:16638, ChEBI:CHEBI:57540, ChEBI:CHEBI:57945; EC=1.1.1.265; Evidence={ECO:0000269|PubMed:16999827};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=5.88 mM for methylglyoxal {ECO:0000269|PubMed:3896793}; KM=1.54 mM for phenylglyoxal {ECO:0000269|PubMed:3896793}; KM=0.14 mM for 3-methylbutanal {ECO:0000269|PubMed:24879127}; KM=0.192 mM for 3-chloro-1-phenyl-1-propanol {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665}; KM=4.33 mM for 2,5-hexanedione {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665}; KM=10.48 mM for (2S,5S)-hexanediol {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665}; KM=0.112 mM for NADPH {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665}; Note=kcat is 31.3 min(-1) with 3-chloro-1-phenyl-1-propanol as substrate and 29.1 min(-1) for NADPH.;			BIOPHYSICOCHEMICAL PROPERTIES:  Temperature dependence: Optimum temperature is 40 degrees Celsius for 3-chloro-1-phenyl-1-propanol reduction, and 54 degrees Celsius for 2,5-hexanedione reduction, and 30 degrees Celsius for the reverse reaction. {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665};	BIOPHYSICOCHEMICAL PROPERTIES:  pH dependence: Optimum pH is 7 for 2,5-hexanedione reduction, and 10 for the reverse reaction. {ECO:0000269|PubMed:20111861, ECO:0000269|PubMed:20237665};	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.			SUBUNIT: Monomer. {ECO:0000269|PubMed:20237665}.		
