""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0CZ02710	1925.04906889632	-1.20872577343443	0.136933942070788	-8.82707205500282	1.07451580287683e-18	2.48862168781573e-17	S_eubayanus	SPGP0CZ02710	XP_018221091.1	A0A0L8RFZ3	A0A0L8RFZ3_SACEU	DI49_3431				DI49_3431	UTP30-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	274		maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]		90S preribosome [GO:0030686]; nucleolus [GO:0005730]																
SPGP0CZ02730	1656.47447320925	1.03359808206174	0.127310418873517	8.11872344154818	4.71112699170666e-16	7.87260841417021e-15	S_eubayanus	SPGP0CZ02730	XP_018221093.1	A0A0L8RG16	A0A0L8RG16_SACEU	DI49_3433				DI49_3433	TFA2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	333		transcription initiation from RNA polymerase II promoter [GO:0006367]	RNA polymerase II complex binding [GO:0000993]; single-stranded DNA binding [GO:0003697]; TFIIH-class transcription factor complex binding [GO:0001097]	transcriptional preinitiation complex [GO:0097550]; transcription factor TFIIE complex [GO:0005673]																
SPGP0CZ02740	48.7386716016945	1.08247586127274	0.454842540570233	2.37989142333883	0.0173177398556954	0.0391566513350822	S_eubayanus	SPGP0CZ02740	XP_018221094.1	A0A0L8RGP2	A0A0L8RGP2_SACEU	DI49_3434				DI49_3434	LAS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	501		cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000448]	endonuclease activity [GO:0004519]	Las1 complex [GO:0090730]; nucleolus [GO:0005730]; preribosome, large subunit precursor [GO:0030687]																
SPGP0CZ02840	368.041958161334	-1.257797242142	0.173079862105069	-7.26714955075738	3.67152267653477e-13	4.4478664539598e-12	S_eubayanus	SPGP0CZ02840	XP_018221103.1	A0A0L8RG25	A0A0L8RG25_SACEU	DI49_3444				DI49_3444	AIM29-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	155																				
SPGP0CZ02870	33.69093786445	1.32305555023753	0.456843189081497	2.89608246737264	0.00377853089277301	0.0101833177036601	S_eubayanus	SPGP0CZ02870	XP_018221106.1	A0A0L8RG04	A0A0L8RG04_SACEU	DI49_3447				DI49_3447	MSA2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	359		regulation of transcription involved in G1/S transition of mitotic cell cycle [GO:0000083]																		
SPGP0CZ02940	1291.44521743447	-1.29789758485759	0.229126943411333	-5.66453497582595	1.47423790739343e-08	1.02444817956126e-07	S_eubayanus	SPGP0CZ02940	XP_018221113.1	A0A0L8RG35	A0A0L8RG35_SACEU	DI49_3454				DI49_3454	HBS1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	611		nonfunctional rRNA decay [GO:0070651]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]; positive regulation of translation [GO:0045727]; ribosome disassembly [GO:0032790]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; ribosome binding [GO:0043022]	Dom34-Hbs1 complex [GO:1990533]																
SPGP0CZ02950	4528.83284633164	-1.17478712614461	0.161294637949533	-7.28348531035602	3.25304360347047e-13	3.96588073082725e-12	S_eubayanus	SPGP0CZ02950	XP_018221114.1	A0A0L8RGQ9	A0A0L8RGQ9_SACEU	DI49_3455				DI49_3455	MRPL20-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	195			structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]																
SPGP0CZ02960	1283.63874720983	-1.02386065148812	0.115952951426968	-8.8299662827728	1.0470728297388e-18	2.44089329165226e-17	S_eubayanus	SPGP0CZ02960	XP_018221115.1	A0A0L8RG93	A0A0L8RG93_SACEU	DI49_3456				DI49_3456	PRP16-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1076		generation of catalytic spliceosome for second transesterification step [GO:0000350]; RNA exon ligation [GO:0000378]; snRNA modification [GO:0040031]	ATP binding [GO:0005524]; helicase activity [GO:0004386]; nucleic acid binding [GO:0003676]; RNA-dependent ATPase activity [GO:0008186]; second spliceosomal transesterification activity [GO:0000386]	U2-type catalytic step 2 spliceosome [GO:0071007]																
SPGP0CZ03050	16252.1192827753	3.32471867069205	0.204895086291445	16.2264441323055	3.27913509743158e-59	1.08223169412019e-56	S_eubayanus	SPGP0CZ03050	XP_018221123.1	A0A0L8RG46	A0A0L8RG46_SACEU	DI49_3464				DI49_3464	MLP1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1885		negative regulation of protein import into nucleus during spindle assembly checkpoint [GO:1901925]; nuclear retention of unspliced pre-mRNA at the site of transcription [GO:0071048]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]; protein localization to nuclear pore [GO:0090204]; telomere tethering at nuclear periphery [GO:0034398]; transcriptional activation by promoter-terminator looping [GO:0090203]	ribonucleoprotein complex binding [GO:0043021]	nuclear pore nuclear basket [GO:0044615]; nucleoplasm [GO:0005654]; spindle pole body [GO:0005816]																
SPGP0CZ03110	12.3568669365913	1.08433332424953	0.475939958397071	2.27829856501538	0.0227087951078534	0.0494817202526935	S_eubayanus	SPGP0CZ03110	XP_018221129.1	A0A0L8RGR7	A0A0L8RGR7_SACEU	DI49_3470				DI49_3470	SKG1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	358		fungal-type cell wall organization [GO:0031505]		cellular bud tip [GO:0005934]; incipient cellular bud site [GO:0000131]; integral component of membrane [GO:0016021]													"TRANSMEM 6..31;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ03120	165.02404058559	2.27337965713893	0.275157370673564	8.26210706830741	1.43123235248233e-16	2.56815886782314e-15	S_eubayanus	SPGP0CZ03120	XP_018221130.1	A0A0L8RGB0	A0A0L8RGB0_SACEU	DI49_3471				DI49_3471	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	651		chromatin silencing at silent mating-type cassette [GO:0030466]; establishment of chromatin silencing [GO:0006343]	chromatin binding [GO:0003682]	chromatin silencing complex [GO:0005677]																
SPGP0DB00100	98.8948571894881	-1.02294400053838	0.27041741977525	-3.78283322645624	0.000155053308528828	0.000565448944007458	S_cerevisiae	SPGP0DB00100	P39112	P39112	DSS1_YEAST	DSS1 MSU1 YMR287C YM8021.13C	DSS1	MSU1	YMR287C	YM8021.13C	Exoribonuclease II, mitochondrial (RNase II) (Ribonuclease II) (EC 3.1.13.1) (Deletion of SUV3 suppressor 1) (Mitochondrial biogenesis protein MSU1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	969	3.1.13.1	mitochondrial RNA catabolic process [GO:0000957]	3'-5'-exoribonuclease activity [GO:0000175]; exoribonuclease II activity [GO:0008859]; RNA binding [GO:0003723]	exosome (RNase complex) [GO:0000178]; mitochondrial degradosome [GO:0045025]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	FUNCTION: Essential for mitochondrial biogenesis.; FUNCTION: Required for intron-independent turnover and processing of mitochondrial RNA. Participates in 3' mtRNA processing where it hydrolyzes single-stranded RNA or partially double-stranded RNA with 3' single-stranded tails.	CATALYTIC ACTIVITY: Reaction=Exonucleolytic cleavage in the 3'- to 5'-direction to yield nucleoside 5'-phosphates.; EC=3.1.13.1;									SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14576278}.			SUBUNIT: MSU1 and SUV3 are the two components of the mitochondrial degradosome (mtEXO). {ECO:0000269|PubMed:12426313}.		
SPGP0DB00170	481.788179022391	1.34688833676294	0.1938090713531	6.9495629247872	3.66419659894327e-12	4.04067312301131e-11	S_cerevisiae	SPGP0DB00170	P39113	P39113	CAT8_YEAST	CAT8 MSP8 YMR280C YM8021.06C	CAT8	MSP8	YMR280C	YM8021.06C	Regulatory protein CAT8	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1433		carbohydrate metabolic process [GO:0005975]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transcription from RNA polymerase II promoter by a nonfermentable carbon source [GO:0061414]; transcription, DNA-templated [GO:0006351]	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; nucleus [GO:0005634]	FUNCTION: Activator of the gluconeogenic enzymes FBP1 and PCK1 genes.										SUBCELLULAR LOCATION: Nucleus.					
SPGP0DB00260	157.384316179065	1.18109575478986	0.173179241344601	6.82007696545833	9.0991748491378e-12	9.46908499784712e-11	S_cerevisiae	SPGP0DB00260	P30402	P30402	PYRX_YEAST	URA10 YMR271C YM8156.13C	URA10		YMR271C	YM8156.13C	Orotate phosphoribosyltransferase 2 (OPRT 2) (OPRTase 2) (EC 2.4.2.10)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	227	2.4.2.10	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleotide biosynthetic process [GO:0006221]; pyrimidine ribonucleoside biosynthetic process [GO:0046132]	orotate phosphoribosyltransferase activity [GO:0004588]	cytoplasm [GO:0005737]	FUNCTION: Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP). {ECO:0000250}.	CATALYTIC ACTIVITY: Reaction=diphosphate + orotidine 5'-phosphate = 5-phospho-alpha-D-ribose 1-diphosphate + orotate; Xref=Rhea:RHEA:10380, ChEBI:CHEBI:30839, ChEBI:CHEBI:33019, ChEBI:CHEBI:57538, ChEBI:CHEBI:58017; EC=2.4.2.10;					PATHWAY: Pyrimidine metabolism; UMP biosynthesis via de novo pathway; UMP from orotate: step 1/2.							SUBUNIT: Homodimer. {ECO:0000250}.		
SPGP0DB00280	135.398413645908	-2.63895920727103	0.664583076874143	-3.97084924233	7.16168887864342e-05	0.000277605565971241	S_cerevisiae	SPGP0DB00280	Q03525	Q03525	TMA23_YEAST	TMA23 YMR269W YM8156.11 YMR268W-A	TMA23		YMR269W	YM8156.11 YMR268W-A	Protein TMA23 (23 kDa translation machinery-associated protein)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	211		ribosomal small subunit biogenesis [GO:0042274]		nucleolus [GO:0005730]	FUNCTION: Trans-acting factors of the ribosome biogenesis process. {ECO:0000269|PubMed:17425675}.										SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:17425675}.			SUBUNIT: Forms homooligomers. Associates with ribosomal complexes. {ECO:0000269|PubMed:17425675}.		
SPGP0DB00440	102.269484813594	1.54547460823385	0.192964220876545	8.00912522131563	1.15527232489459e-15	1.83119580692125e-14	S_cerevisiae	SPGP0DB00440	Q04814	Q04814	YM86_YEAST	YMR252C YM9920.06C			YMR252C	YM9920.06C	Uncharacterized protein YMR252C	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	134				mitochondrion [GO:0005739]																
SPGP0DB00460	6486.20714830559	2.32372098978675	0.1775276403562	13.0893475806039	3.78847911699293e-39	4.26943116099166e-37	S_cerevisiae	SPGP0DB00460	Q04806	Q04806	GTO3_YEAST	GTO3 YMR251W YM9920.05	GTO3		YMR251W	YM9920.05	Glutathione S-transferase omega-like 3 (EC 2.5.1.18)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	366	2.5.1.18	glutathione metabolic process [GO:0006749]	glutathione transferase activity [GO:0004364]	cytoplasm [GO:0005737]	FUNCTION: Active as '1-Cys' thiol transferase against beta-hydroxyethyl disulfide (HED), as dehydroascorbate reductase and as dimethylarsinic acid reductase, while not active against the standard GST substrate 1-chloro-2,4-dinitrobenzene (CDNB). {ECO:0000269|PubMed:16709151}.	CATALYTIC ACTIVITY: Reaction=glutathione + RX = a halide anion + an S-substituted glutathione + H(+); Xref=Rhea:RHEA:16437, ChEBI:CHEBI:15378, ChEBI:CHEBI:16042, ChEBI:CHEBI:17792, ChEBI:CHEBI:57925, ChEBI:CHEBI:90779; EC=2.5.1.18; Evidence={ECO:0000269|PubMed:16709151};				BIOPHYSICOCHEMICAL PROPERTIES:  Kinetic parameters: KM=1.40 mM for reduced glutathione (GSH) {ECO:0000269|PubMed:16709151}; 					SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:16936141}.					
SPGP0DB00470	426.016569997805	1.22182728032725	0.235456571433289	5.18918318095625	2.11218538098679e-07	1.24879751156103e-06	S_cerevisiae	SPGP0DB00470	Q04792	Q04792	DCE_YEAST	GAD1 YMR250W YM9920.04	GAD1		YMR250W	YM9920.04	Glutamate decarboxylase (GAD) (EC 4.1.1.15)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	585	4.1.1.15	cellular response to oxidative stress [GO:0034599]; glutamate catabolic process [GO:0006538]	glutamate decarboxylase activity [GO:0004351]; pyridoxal phosphate binding [GO:0030170]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		CATALYTIC ACTIVITY: Reaction=H(+) + L-glutamate = 4-aminobutanoate + CO2; Xref=Rhea:RHEA:17785, ChEBI:CHEBI:15378, ChEBI:CHEBI:16526, ChEBI:CHEBI:29985, ChEBI:CHEBI:59888; EC=4.1.1.15;		COFACTOR: Name=pyridoxal 5'-phosphate; Xref=ChEBI:CHEBI:597326; Evidence={ECO:0000250}; 												
SPGP0DB00700	54.6391814337573	-1.48343688564184	0.280064307161623	-5.29677237587351	1.17867472108601e-07	7.2905844026478e-07	S_cerevisiae	SPGP0DB00700	P19956	P19956	RM44_YEAST	MRPL44 YMR44 YMR225C YM9959.07C	MRPL44	YMR44	YMR225C	YM9959.07C	54S ribosomal protein L44, mitochondrial (Mitochondrial large ribosomal subunit protein mL53) (YmL44)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	98		mitochondrial translation [GO:0032543]	structural constituent of ribosome [GO:0003735]	mitochondrial large ribosomal subunit [GO:0005762]; mitochondrion [GO:0005739]	FUNCTION: Component of the mitochondrial ribosome (mitoribosome), a dedicated translation machinery responsible for the synthesis of mitochondrial genome-encoded proteins, including at least some of the essential transmembrane subunits of the mitochondrial respiratory chain. The mitoribosomes are attached to the mitochondrial inner membrane and translation products are cotranslationally integrated into the membrane. {ECO:0000305|PubMed:24675956, ECO:0000305|PubMed:25609543}.										SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:14576278}. Note=Mitoribosomes are tethered to the mitochondrial inner membrane and spatially aligned with the membrane insertion machinery through two distinct membrane contact sites, formed by the 21S rRNA expansion segment 96-ES1 and the inner membrane protein MBA1. {ECO:0000269|PubMed:25609543}.			SUBUNIT: Component of the mitochondrial large ribosomal subunit (mt-LSU). Mature yeast 74S mitochondrial ribosomes consist of a small (37S) and a large (54S) subunit. The 37S small subunit contains a 15S ribosomal RNA (15S mt-rRNA) and 34 different proteins. The 54S large subunit contains a 21S rRNA (21S mt-rRNA) and 46 different proteins. {ECO:0000269|PubMed:2060626, ECO:0000269|PubMed:24675956}.		
SPGP0DB00810	471.601501897502	1.09217518071346	0.169561642180461	6.44116892634881	1.18556826494247e-10	1.0793927424959e-09	S_cerevisiae	SPGP0DB00810	P25303	P25303	SCJ1_YEAST	SCJ1 YMR214W YM8261.08	SCJ1		YMR214W	YM8261.08	DnaJ-related protein SCJ1 (J protein SCJ1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	377		protein folding in endoplasmic reticulum [GO:0034975]; protein transport [GO:0015031]; response to unfolded protein [GO:0006986]; ubiquitin-dependent ERAD pathway [GO:0030433]	chaperone binding [GO:0051087]; heat shock protein binding [GO:0031072]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]	FUNCTION: Regulates protein folding in the endoplasmic reticulum lumen. Probably acts as a J-protein for the Hsp70-type chaperone KAR2 by stimulating its ATP-dependent reaction cycle and initiating folding reactions. Also involved in the endoplasmic reticulum-associated degradation (ERAD) process. Cooperates with KAR2 and another J-protein JEM1 to facilitate the export of ERAD substrates to the cytoplasm by maintaining them in a translocation-competent state and preventing their aggregation in the endoplasmic reticulum lumen. {ECO:0000269|PubMed:11381090, ECO:0000269|PubMed:9817751}.										SUBCELLULAR LOCATION: Endoplasmic reticulum lumen {ECO:0000255|PROSITE-ProRule:PRU10138, ECO:0000269|PubMed:7744969}.					
SPGP0DB00840	8.66207157583632	1.86865019430335	0.613745757144937	3.04466494888057	0.00232939655010043	0.00659294135359205	S_cerevisiae	SPGP0DB00840	Q03652	Q03652	DML1_YEAST	DML1 YMR211W YM8261.05	DML1		YMR211W	YM8261.05	Protein DML1 (Drosophila melanogaster misato-like protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	475		mitochondrial genome maintenance [GO:0000002]; mitochondrion distribution [GO:0048311]; mitotic sister chromatid segregation [GO:0000070]; mitotic spindle assembly [GO:0090307]; plasmid maintenance [GO:0006276]		cytoplasm [GO:0005737]; mitochondrion [GO:0005739]	FUNCTION: Involved in the partitioning of the mitochondrial organelle and mitochondrial DNA (mtDNA) inheritance. {ECO:0000269|PubMed:12702300}.										SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12702300}. Mitochondrion {ECO:0000269|PubMed:12702300, ECO:0000269|PubMed:14690591}.					
SPGP0DB00960	2131.34378558499	-1.89212408405677	0.125558697203863	-15.0696377566313	2.56515613686035e-51	5.64395425255393e-49	S_cerevisiae	SPGP0DB00960	Q03691	Q03691	ROT1_YEAST	ROT1 YMR200W YM8325.01	ROT1		YMR200W	YM8325.01	Protein ROT1 (Reversal of TOR2 lethality protein 1)	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	256		'de novo' protein folding [GO:0006458]; budding cell apical bud growth [GO:0007118]; establishment or maintenance of actin cytoskeleton polarity [GO:0030950]; fungal-type cell wall biogenesis [GO:0009272]; protein folding [GO:0006457]; protein folding in endoplasmic reticulum [GO:0034975]; protein N-linked glycosylation [GO:0006487]; protein O-linked mannosylation [GO:0035269]	unfolded protein binding [GO:0051082]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	FUNCTION: Required for normal levels of the cell wall 1,6-beta-glucan. Involved in a protein folding machinery chaperoning proteins acting in various physiological processes including cell wall synthesis and lysis of autophagic bodies. Controls actin cytoskeleton polarization to the mother-bud neck and CLB2 protein stability. {ECO:0000269|PubMed:15470097, ECO:0000269|PubMed:16567426, ECO:0000269|PubMed:16874095, ECO:0000269|PubMed:17397129, ECO:0000269|PubMed:17606994, ECO:0000269|PubMed:17914748, ECO:0000269|PubMed:9038344, ECO:0000269|PubMed:9545237}.										SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305|PubMed:14562095, ECO:0000305|PubMed:16567426, ECO:0000305|PubMed:17914748}; Single-pass type I membrane protein {ECO:0000305|PubMed:14562095, ECO:0000305|PubMed:16567426, ECO:0000305|PubMed:17914748}.		"TRANSMEM 236..256;  /note=""Helical"";  /evidence=""ECO:0000255"""			
SPGP0DB01000	519.761848489268	1.21457890366046	0.134112552375996	9.05641479594905	1.3480866617644e-19	3.38523609819695e-18	S_cerevisiae	SPGP0DB01000	Q04336	Q04336	YM54_YEAST	YMR196W YM9646.09			YMR196W	YM9646.09	Uncharacterized protein YMR196W	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1088		oligosaccharide metabolic process [GO:0009311]	mannosyl-oligosaccharide glucosidase activity [GO:0004573]	cytoplasm [GO:0005737]																
SPGP0DB01010	187.743942956569	1.52197965788429	0.197230827825312	7.71674324275676	1.19339712894814e-14	1.70525190521667e-13	S_cerevisiae	SPGP0DB01010	Q04329	Q04329	ICY1_YEAST	ICY1 YMR195W YM9646.08	ICY1		YMR195W	YM9646.08	Interacting with cytoskeleton protein 1	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	127				fungal-type vacuole membrane [GO:0000329]	FUNCTION: Required for viability of cells lacking mtDNA. {ECO:0000269|PubMed:14504216}.										SUBCELLULAR LOCATION: Vacuole membrane {ECO:0000269|PubMed:14562095}; Peripheral membrane protein {ECO:0000269|PubMed:14562095}.					
