""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	Parent	CBS1513	protein_ID	Entry	Entry name	Gene names	Gene names  (primary )	Gene names  (synonym )	Gene names  (ordered locus )	Gene names  (ORF )	Protein names	Status	Organism	Length	EC number	Gene ontology (biological process)	Gene ontology (molecular function)	Gene ontology (cellular component)	Function [CC]	Catalytic activity	Absorption	Cofactor	General annotation (ENZYME REGULATION)	Kinetics	Pathway	Redox potential	Temperature dependence	pH dependence	Subcellular location [CC]	Intramembrane	Transmembrane	Subunit structure [CC]	Interacts with	Tissue specificity
SPGP0CZ00780	335.239409499305	1.46222522030096	0.20752068224114	7.04616621586591	1.83914548022382e-12	1.08875998608253e-11	S_eubayanus	SPGP0CZ00780	XP_018220903.1	A0A0L8RFI4	A0A0L8RFI4_SACEU	DI49_3233				DI49_3233	AVT3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	713		amino acid transmembrane export from vacuole [GO:0032974]; proline transport [GO:0015824]	L-glutamine transmembrane transporter activity [GO:0015186]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-tyrosine transmembrane transporter activity [GO:0005302]	fungal-type vacuole membrane [GO:0000329]; integral component of membrane [GO:0016021]													"TRANSMEM 323..343;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 349..372;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 393..415;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 435..453;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 465..484;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 504..524;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 536..560;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 580..599;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 627..645;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 651..673;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 685..705;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ00790	2747.23922356852	1.11096884244177	0.101773279230181	10.9161152204705	9.65371246769516e-28	1.68320673422587e-26	S_eubayanus	SPGP0CZ00790	XP_018220904.1	A0A0L8RG72	A0A0L8RG72_SACEU	DI49_3234				DI49_3234	RPT1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	471		positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; proteasome regulatory particle assembly [GO:0070682]; ubiquitin-dependent protein catabolic process [GO:0006511]	ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; ubiquitin protein ligase binding [GO:0031625]	cytoplasm [GO:0005737]; proteasome regulatory particle, base subcomplex [GO:0008540]																
SPGP0CZ00800	12.2024043241607	1.43522807258815	0.621327677302221	2.30993745332552	0.0208916171540071	0.0409718663243165	S_eubayanus	SPGP0CZ00800	XP_018220905.1	A0A0L8RFP5	A0A0L8RFP5_SACEU	DI49_3235				DI49_3235	RPC25-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	212		transcription initiation from RNA polymerase III promoter [GO:0006384]; tRNA transcription by RNA polymerase III [GO:0042797]	DNA binding [GO:0003677]; RNA polymerase III activity [GO:0001056]	nuclear chromatin [GO:0000790]; RNA polymerase III complex [GO:0005666]																
SPGP0CZ00820	1455.35509081511	-1.33870042212759	0.171115728732539	-7.82336277350654	5.14306158805862e-15	3.72761036354899e-14	S_eubayanus	SPGP0CZ00820	XP_018220907.1	A0A0L8RFH4	A0A0L8RFH4_SACEU	DI49_3237				DI49_3237	MRP8-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	219																				
SPGP0CZ00830	2446.6400306796	-1.24344124386557	0.172182845027851	-7.22163258287691	5.13671056448403e-13	3.17939332393817e-12	S_eubayanus	SPGP0CZ00830	XP_018220908.1	A0A0L8RFI9	A0A0L8RFI9_SACEU	DI49_3238				DI49_3238	SDH3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	198		protein insertion into mitochondrial inner membrane [GO:0045039]; tricarboxylic acid cycle [GO:0006099]	electron transfer activity [GO:0009055]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]	integral component of membrane [GO:0016021]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]; TIM22 mitochondrial import inner membrane insertion complex [GO:0042721]													"TRANSMEM 100..123;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 143..165;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 177..196;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ00840	16482.7720387967	1.64693297835015	0.14092428460697	11.6866513315527	1.4915221349204e-31	3.32124242139745e-30	S_eubayanus	SPGP0CZ00840	XP_018220909.1	A0A0L8RG77	A0A0L8RG77_SACEU	DI49_3239				DI49_3239	TGL1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	549		cellular lipid metabolic process [GO:0044255]; sterol metabolic process [GO:0016125]	sterol esterase activity [GO:0004771]	integral component of membrane [GO:0016021]; lipid droplet [GO:0005811]																
SPGP0CZ00880	330.864247669813	-1.33498097386507	0.17997700713724	-7.41750846455119	1.1934406360044e-13	7.77756341136575e-13	S_eubayanus	SPGP0CZ00880	XP_018220913.1	A0A0L8RFJ1	A0A0L8RFJ1_SACEU	DI49_3243				DI49_3243	COX assembly mitochondrial protein	unreviewed	Saccharomyces eubayanus (Yeast)	111		mitochondrial respiratory chain complex IV assembly [GO:0033617]	copper ion binding [GO:0005507]	extrinsic component of mitochondrial inner membrane [GO:0031314]; mitochondrial intermembrane space [GO:0005758]	FUNCTION: Required for mitochondrial cytochrome c oxidase (COX) assembly and respiration. {ECO:0000256|RuleBase:RU364104}.										SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000256|RuleBase:RU364104}.					
SPGP0CZ00950	594.651152572431	1.0273145458401	0.156865668081364	6.54900819538953	5.79204533881112e-11	3.0672946118025e-10	S_eubayanus	SPGP0CZ00950	XP_018220920.1	A0A0L8RFQ9	A0A0L8RFQ9_SACEU	DI49_3250				DI49_3250	PMU1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	295																				
SPGP0CZ00990	1673.39688890313	-1.25868900494844	0.139717192465956	-9.00883407927868	2.08258695117637e-19	2.11485560613416e-18	S_eubayanus	SPGP0CZ00990	XP_018220924.1	A0A0L8RG90	A0A0L8RG90_SACEU	DI49_3255				DI49_3255	SSH4-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	575		protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043328]		fungal-type vacuole [GO:0000324]; integral component of membrane [GO:0016021]													"TRANSMEM 45..69;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ01010	939.881960428304	1.31775541143304	0.132557748204499	9.94099122293566	2.76066278237699e-23	3.61349642662122e-22	S_eubayanus	SPGP0CZ01010	XP_018220926.1	A0A0L8RFI6	A0A0L8RFI6_SACEU	DI49_3257				DI49_3257	DGR2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	860																				
SPGP0CZ01020	519.804423013059	1.12547939068395	0.1746965558144	6.44248185338969	1.17535421379066e-10	6.09851111153255e-10	S_eubayanus	SPGP0CZ01020	XP_018220927.1	A0A0L8RFJ0	A0A0L8RFJ0_SACEU	DI49_3258				DI49_3258	OAC1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	324			isopropylmalate transmembrane transporter activity [GO:0034658]; malonate(1-) transmembrane transporter activity [GO:1901239]; oxaloacetate transmembrane transporter activity [GO:0015131]; sulfate transmembrane transporter activity [GO:0015116]	integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743]																
SPGP0CZ01040	2415.06281411708	-3.33296156925308	0.225499024146207	-14.7803813425467	1.96053012042225e-49	1.35203424200164e-47	S_eubayanus	SPGP0CZ01040	XP_018220929.1	A0A0L8RG95	A0A0L8RG95_SACEU	DI49_3261				DI49_3261	SBA1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	252		negative regulation of DNA binding [GO:0043392]; positive regulation of telomere maintenance via telomerase [GO:0032212]; protein folding [GO:0006457]; regulation of telomerase activity [GO:0051972]	chaperone binding [GO:0051087]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0CZ01090	22.8619496719196	-1.20956899262618	0.450908931325933	-2.68251282818762	0.00730713492838609	0.015802769453128	S_eubayanus	SPGP0CZ01090	XP_018220934.1	A0A0L8RG98	A0A0L8RG98_SACEU	DI49_3266				DI49_3266	KTI12-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	313		regulation of transcription by RNA polymerase II [GO:0006357]; tRNA wobble uridine modification [GO:0002098]	chromatin binding [GO:0003682]	cytoplasm [GO:0005737]; nucleus [GO:0005634]																
SPGP0CZ01110	3918.82015232422	1.20981066078987	0.133058487179614	9.09232237968221	9.69457498464541e-20	1.01573205706472e-18	S_eubayanus	SPGP0CZ01110	XP_018220936.1	A0A0L8RFJ2	A0A0L8RFJ2_SACEU	DI49_3268				DI49_3268	SLD2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	453		DNA replication initiation [GO:0006270]; DNA replication preinitiation complex assembly [GO:0071163]; DNA strand renaturation [GO:0000733]; double-strand break repair via break-induced replication [GO:0000727]; mitotic DNA replication checkpoint [GO:0033314]; negative regulation of protein-containing complex assembly [GO:0031333]	DNA replication origin binding [GO:0003688]; single-stranded DNA binding [GO:0003697]	DNA replication preinitiation complex [GO:0031261]																
SPGP0CZ01120	3771.85299719698	1.07058525531103	0.138649767905611	7.72150773479738	1.14961625147919e-14	8.13445924955526e-14	S_eubayanus	SPGP0CZ01120	XP_018220937.1	A0A0L8RFK0	A0A0L8RFK0_SACEU	DI49_3269				DI49_3269	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	309																				
SPGP0CZ01130	629.898257353516	-1.90174822802653	0.180458223557601	-10.5384403688287	5.74436158754465e-26	9.05864256493177e-25	S_eubayanus	SPGP0CZ01130	XP_018220938.1	A0A0L8RFL6	A0A0L8RFL6_SACEU	DI49_3270				DI49_3270	Aspartate aminotransferase (EC 2.6.1.1)	unreviewed	Saccharomyces eubayanus (Yeast)	451	2.6.1.1	biosynthetic process [GO:0009058]; cellular amino acid metabolic process [GO:0006520]; chronological cell aging [GO:0001300]; replicative cell aging [GO:0001302]	L-aspartate:2-oxoglutarate aminotransferase activity [GO:0004069]; pyridoxal phosphate binding [GO:0030170]	mitochondrion [GO:0005739]		CATALYTIC ACTIVITY: Reaction=2-oxoglutarate + L-aspartate = L-glutamate + oxaloacetate; Xref=Rhea:RHEA:21824, ChEBI:CHEBI:16452, ChEBI:CHEBI:16810, ChEBI:CHEBI:29985, ChEBI:CHEBI:29991; EC=2.6.1.1; Evidence={ECO:0000256|RuleBase:RU000480};												SUBUNIT: Homodimer. {ECO:0000256|RuleBase:RU000480}.		
SPGP0CZ01200	137.048606652833	1.04090695884845	0.202186286670177	5.14825696634145	2.62918151389054e-07	9.9779328007649e-07	S_eubayanus	SPGP0CZ01200	XP_018220945.1	A0A0L8RFT0	A0A0L8RFT0_SACEU	DI49_3277				DI49_3277	MTC2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	390																				
SPGP0CZ01240	2682.6853901978	1.9524275387123	0.193229934642174	10.1041670501407	5.29435522573294e-24	7.21609684970474e-23	S_eubayanus	SPGP0CZ01240	XP_018220949.1	A0A0L8RGB1	A0A0L8RGB1_SACEU	DI49_3281				DI49_3281	YJU3-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	313		triglyceride metabolic process [GO:0006641]	acylglycerol lipase activity [GO:0047372]	lipid droplet [GO:0005811]; membrane [GO:0016020]																
SPGP0CZ01250	5447.47374112268	1.75925766939311	0.169000628556042	10.4097699779248	2.23761657801782e-25	3.36772227971705e-24	S_eubayanus	SPGP0CZ01250	XP_018220950.1	A0A0L8RFT5	A0A0L8RFT5_SACEU	DI49_3282				DI49_3282	MBR1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	341		aerobic respiration [GO:0009060]																		
SPGP0CZ01280	46.8256452946216	1.47191290392616	0.272768294995205	5.39620231138681	6.80661946559013e-08	2.72176419219032e-07	S_eubayanus	SPGP0CZ01280	XP_018220953.1	A0A0L8RFN0	A0A0L8RFN0_SACEU	DI49_3285				DI49_3285	CUE2-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	440		mRNA cleavage [GO:0006379]; nuclear-transcribed mRNA catabolic process, no-go decay [GO:0070966]	endonuclease activity [GO:0004519]; ubiquitin binding [GO:0043130]																	
SPGP0CZ01340	116.830855022977	1.27459383759103	0.207427155562298	6.14477807467315	8.00753917471327e-10	3.83407614059717e-09	S_eubayanus	SPGP0CZ01340	XP_018220959.1	A0A0L8RGC1	A0A0L8RGC1_SACEU	DI49_3291				DI49_3291	HOT13-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	114		protein import into mitochondrial intermembrane space [GO:0045041]	nucleic acid binding [GO:0003676]; zinc ion binding [GO:0008270]	mitochondrial intermembrane space [GO:0005758]																
SPGP0CZ01360	4534.74880272241	1.75746744947268	0.133933000301662	13.1219896927141	2.46380142008038e-39	8.79072931388525e-38	
SPGP0CZ01400	817.316622313853	-1.48785425682573	0.127411717150233	-11.6775308433476	1.66049079758873e-31	3.67975910324159e-30	S_eubayanus	SPGP0CZ01400	XP_018220964.1	A0A0L8RGC6	A0A0L8RGC6_SACEU	DI49_3296				DI49_3296	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	392		protein maturation [GO:0051604]; protein targeting [GO:0006605]		integral component of membrane [GO:0016021]													"TRANSMEM 316..338;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ01410	26.9328296552827	1.03081906168914	0.408768856866318	2.52176515987922	0.0116767633710225	0.0241826610100278	S_eubayanus	SPGP0CZ01410	XP_018220965.1	A0A0L8RFV3	A0A0L8RFV3_SACEU	DI49_3297				DI49_3297	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	450																				
SPGP0CZ01470	1472.30763316216	-1.0684135579479	0.130529511817403	-8.1852260310488	2.71793033891624e-16	2.12670569533658e-15	S_eubayanus	SPGP0CZ01470	XP_018220971.1	A0A0L8RFM7	A0A0L8RFM7_SACEU	DI49_3305				DI49_3305	NUP100-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1012		mRNA export from nucleus in response to heat stress [GO:0031990]; NLS-bearing protein import into nucleus [GO:0006607]; positive regulation of transcription, DNA-templated [GO:0045893]; posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery [GO:0000973]; protein localization to nuclear inner membrane [GO:0036228]	structural constituent of nuclear pore [GO:0017056]	nuclear pore central transport channel [GO:0044613]																
SPGP0CZ01480	562.484744005058	-1.58403473203781	0.157681693275833	-10.0457744911887	9.58914181232895e-24	1.28239159895415e-22	S_eubayanus	SPGP0CZ01480	XP_018220972.1	A0A0L8RFN4	A0A0L8RFN4_SACEU	DI49_3307				DI49_3307	Nucleoside diphosphate kinase (EC 2.7.4.6)	unreviewed	Saccharomyces eubayanus (Yeast)	153	2.7.4.6	CDP phosphorylation [GO:0061508]; cellular response to DNA damage stimulus [GO:0006974]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; UTP biosynthetic process [GO:0006228]	ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]	cytosol [GO:0005829]; mitochondrial intermembrane space [GO:0005758]		CATALYTIC ACTIVITY: Reaction=a 2'-deoxyribonucleoside 5'-diphosphate + ATP = a 2'-deoxyribonucleoside 5'-triphosphate + ADP; Xref=Rhea:RHEA:44640, ChEBI:CHEBI:30616, ChEBI:CHEBI:61560, ChEBI:CHEBI:73316, ChEBI:CHEBI:456216; EC=2.7.4.6; Evidence={ECO:0000256|RuleBase:RU004013};														
SPGP0CZ01490	432.961255822529	-1.76436986736445	0.195218773267064	-9.03791084144737	1.59694542624079e-19	1.64335998707029e-18	S_eubayanus	SPGP0CZ01490	XP_018220973.1	A0A0L8RFQ1	A0A0L8RFQ1_SACEU	DI49_3308				DI49_3308	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	73				integral component of membrane [GO:0016021]													"TRANSMEM 37..54;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ01500	22.7658654150754	-1.12845229628994	0.367544118652563	-3.0702499074857	0.00213879726139762	0.00509397564241635	S_eubayanus	SPGP0CZ01500	XP_018220974.1	A0A0L8RGD2	A0A0L8RGD2_SACEU	DI49_3309				DI49_3309	YET1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	206		intracellular protein transport [GO:0006886]		endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]													"TRANSMEM 6..26;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 47..66;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 105..125;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ01550	38.691214366747	1.04512876246736	0.371821187639911	2.81083702922146	0.0049412807350593	0.0110189129519023	S_eubayanus	SPGP0CZ01550	XP_018220979.1	A0A0L8RGD7	A0A0L8RGD7_SACEU	DI49_3314				DI49_3314	Fructose-bisphosphate aldolase (FBP aldolase) (EC 4.1.2.13)	unreviewed	Saccharomyces eubayanus (Yeast)	359	4.1.2.13	gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]	fructose-bisphosphate aldolase activity [GO:0004332]; melatonin binding [GO:1904408]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]; mitochondrion [GO:0005739]	FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000256|RuleBase:RU366023}.	CATALYTIC ACTIVITY: Reaction=beta-D-fructose 1,6-bisphosphate = D-glyceraldehyde 3-phosphate + dihydroxyacetone phosphate; Xref=Rhea:RHEA:14729, ChEBI:CHEBI:32966, ChEBI:CHEBI:57642, ChEBI:CHEBI:59776; EC=4.1.2.13; Evidence={ECO:0000256|RuleBase:RU366023};		COFACTOR: Name=Zn(2+); Xref=ChEBI:CHEBI:29105; Evidence={ECO:0000256|PIRSR:PIRSR001359-3, ECO:0000256|RuleBase:RU366023};  Note=Binds 2 Zn(2+) ions per subunit. One is catalytic and the other provides a structural contribution. {ECO:0000256|PIRSR:PIRSR001359-3, ECO:0000256|RuleBase:RU366023};			PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 4/4. {ECO:0000256|RuleBase:RU366023}.									
SPGP0CZ01590	117.192279519893	-1.30733146938231	0.220565811427392	-5.92717185370624	3.08196393719798e-09	1.40713580749242e-08	S_eubayanus	SPGP0CZ01590	XP_018220983.1	A0A0L8RFR1	A0A0L8RFR1_SACEU	DI49_3318				DI49_3318	TMA19-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	167		cellular response to oxidative stress [GO:0034599]; cytoplasmic translation [GO:0002181]; negative regulation of microtubule depolymerization [GO:0007026]		cytoplasmic stress granule [GO:0010494]; cytosol [GO:0005829]; mitochondrion [GO:0005739]																
SPGP0CZ01600	328.325977428651	-1.65229741660779	0.242555872505073	-6.81202808879933	9.62323107426918e-12	5.38306769717442e-11	S_eubayanus	SPGP0CZ01600	XP_018220984.1	A0A0L8RGE2	A0A0L8RGE2_SACEU	DI49_3319				DI49_3319	OAR1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	278		aerobic respiration [GO:0009060]; fatty acid metabolic process [GO:0006631]	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]	mitochondrion [GO:0005739]																
SPGP0CZ01740	24.0998827679397	1.06382164860825	0.455593211969308	2.33502523887453	0.0195421022934148	0.0385625811004583	S_eubayanus	SPGP0CZ01740	XP_018220997.1	A0A0L8RFQ8	A0A0L8RFQ8_SACEU	DI49_3332				DI49_3332	NFU1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	255		intracellular sequestering of iron ion [GO:0006880]; iron-sulfur cluster assembly [GO:0016226]; protein maturation by [4Fe-4S] cluster transfer [GO:0106035]	iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]	cell [GO:0005623]; mitochondrial matrix [GO:0005759]																
SPGP0CZ01780	916.714524564583	1.05075082483568	0.11284529780285	9.31142763849518	1.26125484782415e-20	1.39583904775365e-19	S_eubayanus	SPGP0CZ01780	XP_018221001.1	A0A0L8RFQ7	A0A0L8RFQ7_SACEU	DI49_3336				DI49_3336	TUL1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	758		ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway [GO:0043162]	ubiquitin-protein transferase activity [GO:0004842]; zinc ion binding [GO:0008270]	Dsc E3 ubiquitin ligase complex [GO:0044695]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]													"TRANSMEM 400..418;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 430..453;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 459..483;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 528..549;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 555..574;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 603..624;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius""; TRANSMEM 636..654;  /note=""Helical"";  /evidence=""ECO:0000256|SAM:Phobius"""			
SPGP0CZ01790	2038.28405135459	2.18767449610549	0.158551617866968	13.7978692714511	2.62497109000035e-43	1.15511227822349e-41	
SPGP0CZ01800	6855.54011046141	2.18531237971392	0.129058008775119	16.9327916992876	2.57855025431232e-64	4.33243325456367e-62	S_eubayanus	SPGP0CZ01800	XP_018221002.1	A0A0L8RFR4	A0A0L8RFR4_SACEU	DI49_3337				DI49_3337	Uncharacterized protein	unreviewed	Saccharomyces eubayanus (Yeast)	178			5'-nucleotidase activity [GO:0008253]; pseudouridine 5'-phosphatase activity [GO:1990738]																	
SPGP0CZ01810	6463.27211913324	1.92479671013572	0.108846992433988	17.6835084469885	5.61883566382508e-70	1.33137590690789e-67	S_eubayanus	SPGP0CZ01810	XP_018221003.1	A0A0L8RFT4	A0A0L8RFT4_SACEU	DI49_3338				DI49_3338	TTI1-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	1045																				
SPGP0CZ01870	19.5377378328485	-1.51005515660092	0.443887487130325	-3.40188719074562	0.00066922255803502	0.00171976798075685	
SPGP0CZ01930	4651.19422771765	-1.26065788693564	0.153609592250059	-8.20689560117729	2.26980765305985e-16	1.79122907958378e-15	S_eubayanus	SPGP0CZ01930	XP_018221014.1	A0A0L8RGG9	A0A0L8RGG9_SACEU	DI49_3350				DI49_3350	MAK11-like protein	unreviewed	Saccharomyces eubayanus (Yeast)	415																				
SPGP0CZ02020	336.619217979573	-3.18120440962018	0.249057679172333	-12.7729625530598	2.32147342156675e-37	7.29684894173412e-36	S_eubayanus	SPGP0CZ02020	XP_018221023.1	A0A0L8RFV2	A0A0L8RFV2_SACEU	DI49_3359				DI49_3359	Actin-related protein 2/3 complex subunit 4	unreviewed	Saccharomyces eubayanus (Yeast)	171		actin cortical patch organization [GO:0044396]; actin filament polymerization [GO:0030041]; Arp2/3 complex-mediated actin nucleation [GO:0034314]	actin binding [GO:0003779]; molecular adaptor activity [GO:0060090]	actin cortical patch [GO:0030479]; Arp2/3 protein complex [GO:0005885]	FUNCTION: Functions as actin-binding component of the Arp2/3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks. Seems to contact the mother actin filament. {ECO:0000256|PIRNR:PIRNR039100}.										SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, actin patch {ECO:0000256|PIRNR:PIRNR039100}.					
